"battery_status->voltage_v_x","battery_status->voltage_v_y","battery_status->voltage_filtered_v_x","battery_status->voltage_filtered_v_y","battery_status->current_a_x","battery_status->current_a_y","battery_status->current_filtered_a_x","battery_status->current_filtered_a_y"
214.971608,10.32538986,214.971608,10.38125706,214.971608,22.95336914,214.971608,21.62329292,
215.469951,10.24804688,215.469951,10.32524395,215.469951,21.34365273,215.469951,22.00590134,
215.973197,10.41240215,215.973197,10.32701492,215.973197,22.35717773,215.973197,22.26192665,
216.476421,10.39306641,216.476421,10.30557823,216.476421,22.05908203,216.476421,22.20346642,
216.979589,10.52841759,216.979589,10.32430553,216.979589,22.77451134,216.979589,22.26590729,
217.481995,10.42206955,217.481995,10.31550884,217.481995,21.31384277,217.481995,22.16866493,
217.985207,10.28671837,217.985207,10.28761578,217.985207,22.86393929,217.985207,22.24222946,
218.476343,10.13203049,218.476343,10.26066399,218.476343,20.92631721,218.476343,22.03020668,
218.979662,10.64443302,218.979662,10.31275558,218.979662,18.39250374,218.979662,20.47506714,
219.482864,10.54775333,219.482864,10.36475754,219.482864,19.3762207,219.482864,19.61567497,
219.985131,10.61542892,219.985131,10.4019413,219.985131,18.6607914,219.985131,19.12293243,
220.48841,10.48007774,220.48841,10.42480946,220.48841,17.05107307,220.48841,19.03591919,
220.979621,10.48974609,220.979621,10.44320679,220.979621,18.54155159,220.979621,18.96506882,
221.482852,10.52841759,221.482852,10.46063995,221.482852,18.6607914,221.482852,18.74219131,
221.98596,10.04501915,221.98596,10.47480679,221.98596,18.00498009,221.98596,18.45283127,
222.488382,10.51874924,222.488382,10.48139381,222.488382,19.137743,222.488382,18.39642715,
222.991625,10.55742168,222.991625,10.49116611,222.991625,18.57136154,222.991625,18.49337959,
223.494808,10.51874924,223.494808,10.49157143,223.494808,18.83964729,223.494808,18.55391121,
223.985998,10.59609318,223.985998,10.50382614,223.985998,18.98869514,223.985998,18.39382744,
224.487894,10.55742168,224.487894,10.50617981,224.487894,18.83964729,224.487894,18.32417107,
224.991578,10.12236309,224.991578,10.46096325,224.991578,22.29755783,224.991578,20.83791161,
225.494808,10.23837852,225.494808,10.3882122,225.494808,22.14850998,225.494808,21.9016037,
225.993953,10.47040939,225.993953,10.36797142,225.993953,21.73117638,225.993953,22.14097977,
226.497253,10.41240215,226.497253,10.37480259,226.497253,23.10241699,226.497253,22.2831459,
226.999653,10.36406231,226.999653,10.38079739,226.999653,21.99946213,226.999653,22.36105919,
227.502863,10.18037033,227.502863,10.36500072,227.502863,22.35717773,227.502863,22.41303635,
227.994091,10.37372971,227.994091,10.37942886,227.994091,21.34365273,227.994091,22.14297867,
228.49719,10.37372971,228.49719,10.3678875,228.49719,21.31384277,228.49719,22.16935158,
